SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,dTOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,RANGE,runningTotal
SGBOCT25IV,GB,3810.0,3820.0,3810.0,3820.0,3820.0,3816.0,81,309025.0,0020-01-29,8,IN0020170067,10.0,10.0,
SGBOCT26,GB,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,7,26600.0,0020-01-29,1,IN0020180249,0.0,0.0,
SGBOCT27,GB,3997.0,3999.0,3760.0,3780.0,3780.0,3810.1,67,255115.6,0020-01-29,12,IN0020190370,239.0,239.0,
SGBOCT27VI,GB,3615.0,3845.0,3611.0,3788.71,3845.0,3821.0,21,77650.0,0020-01-29,9,IN0020190388,234.0,234.0,
SGBSEP24,GB,3820.0,3820.0,3801.0,3819.69,3819.69,3805.66,297,1134491.24,0020-01-29,17,IN0020160043,19.0,19.0,
SGBSEP27,GB,3850.0,3851.0,3850.0,3851.0,3851.0,3830.0,5,19254.0,0020-01-29,2,IN0020190115,1.0,1.0,
SGL,EQ,6.9,7.3,6.85,7.3,7.3,7.2,5663,39837.95,0020-01-29,29,INE353H01010,0.4500000000000002,0.4500000000000002,
SHAHALLOYS,EQ,9.2,9.7,9.2,9.55,9.7,9.25,2546,23975.85,0020-01-29,71,INE640C01011,0.5,0.5,
SHAKTIPUMP,EQ,249.3,258.4,249.3,252.6,253.95,248.15,68520,1.740665015E7,0020-01-29,2340,INE908D01010,9.099999999999966,9.099999999999966,
SHALBY,EQ,101.3,120.8,101.3,116.3,114.6,101.2,2762957,3.186057017E8,0020-01-29,38130,INE597J01018,19.5,19.5,
SHALPAINTS,EQ,100.6,103.9,96.0,98.0,98.3,99.95,168237,1.684963375E7,0020-01-29,3218,INE849C01026,7.900000000000006,7.900000000000006,
SHANKARA,EQ,395.0,401.8,390.0,392.25,393.5,392.7,23938,9451812.3,0020-01-29,1154,INE274V01019,11.800000000000011,11.800000000000011,
SHANTIGEAR,EQ,99.8,100.85,98.4,100.0,99.05,97.9,7341,731644.25,0020-01-29,175,INE631A01022,2.4499999999999886,2.4499999999999886,
SHARDACROP,EQ,253.75,254.95,235.0,236.5,235.0,248.65,48602,1.16752974E7,0020-01-29,2394,INE221J01015,19.94999999999999,19.94999999999999,
SHARDAMOTR,EQ,1021.35,1021.35,1004.45,1011.5,1013.5,1021.35,821,831920.15,0020-01-29,98,INE597I01010,16.899999999999977,16.899999999999977,
SHARIABEES,EQ,263.88,264.42,263.88,264.42,264.42,262.04,44,11626.92,0020-01-29,2,INF732E01128,0.5400000000000205,0.5400000000000205,
SHEMAROO,EQ,164.0,168.8,162.85,167.75,167.75,165.7,1110,185933.4,0020-01-29,68,INE363M01019,5.950000000000017,5.950000000000017,
SHIL,EQ,160.05,166.0,156.7,162.85,163.1,161.95,32096,5178634.85,0020-01-29,543,INE05AN01011,9.300000000000011,9.300000000000011,
SHILPAMED,EQ,277.45,277.45,260.0,262.85,267.0,271.7,19756,5224993.4,0020-01-29,716,INE790G01031,17.44999999999999,17.44999999999999,
SHIRPUR-G,BE,18.1,18.15,16.45,16.45,16.45,17.3,52464,880146.45,0020-01-29,171,INE196B01016,1.6999999999999993,1.6999999999999993,
SHIVAMAUTO,EQ,25.2,26.0,25.05,25.45,25.25,24.7,92642,2359886.75,0020-01-29,699,INE637H01024,0.9499999999999993,0.9499999999999993,
SHIVAMILLS,EQ,35.2,36.3,35.0,35.15,35.15,35.15,1780,62844.45,0020-01-29,63,INE644Y01017,1.2999999999999972,1.2999999999999972,
SHIVATEX,EQ,94.5,96.0,91.1,94.3,94.5,95.35,1958,184010.7,0020-01-29,143,INE705C01020,4.900000000000006,4.900000000000006,
SHK,EQ,111.6,115.5,111.6,113.1,113.0,111.4,78177,8853115.0,0020-01-29,485,INE500L01026,3.9000000000000057,3.9000000000000057,
SHOPERSTOP,EQ,427.9,427.9,414.95,420.05,420.05,420.3,14616,6119225.15,0020-01-29,633,INE498B01024,12.949999999999989,12.949999999999989,
SHREDIGCEM,EQ,29.5,30.5,29.0,29.35,29.5,29.0,839488,2.50544972E7,0020-01-29,3178,INE232A01011,1.5,1.5,
SHREECEM,EQ,23539.1,23780.0,23206.1,23506.2,23240.65,23442.0,13788,3.24640471E8,0020-01-29,6430,INE070A01015,573.9000000000015,573.9000000000015,
SHREEPUSHK,EQ,109.95,115.95,108.0,114.9,112.2,109.05,60512,6735253.4,0020-01-29,802,INE712K01011,7.950000000000003,7.950000000000003,
SHREERAMA,EQ,5.45,5.45,5.05,5.35,5.15,5.3,19556,101072.1,0020-01-29,30,INE879A01019,0.40000000000000036,0.40000000000000036,
SHRENIK,EQ,39.5,40.0,37.2,38.75,37.95,38.45,186328,7150870.45,0020-01-29,311,INE632X01022,2.799999999999997,2.799999999999997,
SHREYANIND,EQ,116.2,118.9,116.1,117.45,118.0,115.95,7975,937583.4,0020-01-29,214,INE231C01019,2.8000000000000114,2.8000000000000114,
SHREYAS,EQ,88.35,91.0,84.2,85.6,85.4,88.35,8377,725050.9,0020-01-29,185,INE757B01015,6.799999999999997,6.799999999999997,
SHRIPISTON,BE,693.0,704.0,691.0,703.95,703.95,700.0,457,319679.85,0020-01-29,25,INE526E01018,13.0,13.0,
SHRIRAMCIT,EQ,1398.85,1398.95,1360.0,1366.3,1365.5,1371.25,1323,1821059.25,0020-01-29,425,INE722A01011,38.950000000000045,38.950000000000045,
SHRIRAMEPC,EQ,4.55,4.7,4.45,4.45,4.45,4.55,77071,348745.75,0020-01-29,126,INE964H01014,0.25,0.25,
SHUBHLAXMI,SM,41.0,43.0,40.85,43.0,43.0,43.0,6000,247850.0,0020-01-29,6,INE01Z401013,2.1499999999999986,2.1499999999999986,
SHYAMCENT,EQ,3.35,3.55,3.35,3.5,3.55,3.5,6929,23372.2,0020-01-29,26,INE979R01011,0.19999999999999973,0.19999999999999973,
SHYAMTEL,BE,8.05,8.05,8.05,8.05,8.05,8.45,17,136.85,0020-01-29,1,INE635A01023,0.0,0.0,
SICAGEN,EQ,17.5,18.0,17.15,17.65,17.6,17.6,6617,116721.25,0020-01-29,61,INE176J01011,0.8500000000000014,0.8500000000000014,
SICAL,EQ,11.35,12.4,11.35,11.4,11.35,11.9,1935572,2.20595715E7,0020-01-29,1071,INE075B01012,1.0500000000000007,1.0500000000000007,
SIEMENS,EQ,1513.0,1539.4,1490.3,1528.2,1528.7,1506.8,627013,9.519096377E8,0020-01-29,38394,INE003A01024,49.100000000000136,49.100000000000136,
SIGIND,EQ,21.2,21.6,21.15,21.25,21.25,21.15,3488,74514.05,0020-01-29,29,INE529F01035,0.45000000000000284,0.45000000000000284,
SIL,BE,11.9,12.6,11.9,12.35,12.35,12.35,1032,12377.8,0020-01-29,8,INE173A01025,0.6999999999999993,0.6999999999999993,
SILINV,EQ,159.0,163.15,159.0,163.0,163.0,158.7,337,54402.7,0020-01-29,76,INE923A01015,4.150000000000006,4.150000000000006,
SIMBHALS,EQ,7.95,8.25,7.9,8.1,8.2,7.9,21626,177078.75,0020-01-29,122,INE748T01016,0.34999999999999964,0.34999999999999964,
SIMPLEXINF,EQ,40.75,40.75,40.75,40.75,40.75,42.85,35769,1457586.75,0020-01-29,105,INE059B01024,0.0,0.0,
SINTERCOM,SM,80.7,81.0,80.7,81.0,81.0,80.25,6000,484900.0,0020-01-29,3,INE129Z01016,0.29999999999999716,0.29999999999999716,
SINTEX,BE,0.85,0.85,0.8,0.85,0.85,0.85,1053211,871333.75,0020-01-29,455,INE429C01035,0.04999999999999993,0.04999999999999993,
SIRCA,BE,275.0,281.4,270.0,280.1,280.4,268.0,14477,4028845.9,0020-01-29,197,INE792Z01011,11.399999999999977,11.399999999999977,
SIS,EQ,525.0,548.4,525.0,537.2,540.0,520.5,58197,3.12762749E7,0020-01-29,6427,INE285J01028,23.399999999999977,23.399999999999977,
SITINET,BE,1.55,1.55,1.5,1.5,1.5,1.55,62215,93567.1,0020-01-29,78,INE965H01011,0.050000000000000044,0.050000000000000044,
SIYSIL,EQ,230.5,230.9,224.0,225.5,225.0,225.8,4928,1112181.2,0020-01-29,248,INE076B01028,6.900000000000006,6.900000000000006,
SJVN,EQ,26.0,26.2,25.75,25.8,25.85,25.85,1084084,2.81009365E7,0020-01-29,2099,INE002L01015,0.4499999999999993,0.4499999999999993,
SKFINDIA,EQ,2155.5,2196.0,2140.0,2144.25,2144.0,2173.6,4086,8821723.55,0020-01-29,620,INE640A01023,56.0,56.0,
SKIL,BE,4.7,4.95,4.65,4.95,4.95,4.85,5105,23998.05,0020-01-29,9,INE429F01012,0.2999999999999998,0.2999999999999998,
SKIPPER,EQ,45.0,46.15,45.0,45.7,45.85,44.9,36171,1659953.9,0020-01-29,781,INE439E01022,1.1499999999999986,1.1499999999999986,
SKMEGGPROD,EQ,34.75,35.7,34.5,34.65,34.6,34.75,9756,341139.1,0020-01-29,148,INE411D01015,1.2000000000000028,1.2000000000000028,
SMARTLINK,EQ,84.35,84.95,83.55,83.6,83.6,83.45,39,3274.85,0020-01-29,9,INE178C01020,1.4000000000000057,1.4000000000000057,
SMLISUZU,EQ,582.45,587.95,566.15,570.75,571.5,580.6,22431,1.289689905E7,0020-01-29,1593,INE294B01019,21.800000000000068,21.800000000000068,
SMPL,BZ,0.1,0.15,0.1,0.15,0.15,0.15,8975,1308.55,0020-01-29,22,INE215G01021,0.04999999999999999,0.04999999999999999,
SMSLIFE,EQ,274.0,274.0,268.0,269.7,269.05,271.65,1670,452132.1,0020-01-29,120,INE320X01016,6.0,6.0,
SMSPHARMA,EQ,45.0,45.95,43.6,44.25,44.45,44.4,35022,1569391.25,0020-01-29,429,INE812G01025,2.3500000000000014,2.3500000000000014,
SMVD,SM,8.55,8.55,8.55,8.55,8.55,8.5,2000,17100.0,0020-01-29,1,INE702Y01013,0.0,0.0,
SNOWMAN,EQ,42.85,43.2,42.85,43.1,43.0,42.8,812666,3.49501439E7,0020-01-29,704,INE734N01019,0.3500000000000014,0.3500000000000014,
SOBHA,EQ,443.4,443.4,438.15,442.0,441.75,440.25,102153,4.49799738E7,0020-01-29,3010,INE671H01015,5.25,5.25,
SOFTTECH,SM,61.85,61.9,61.85,61.85,61.9,61.45,4800,296960.0,0020-01-29,3,INE728Z01015,0.04999999999999716,0.04999999999999716,
SOLARA,EQ,431.0,454.0,430.3,445.95,445.5,436.05,23064,1.029718865E7,0020-01-29,1193,INE624Z01016,23.69999999999999,23.69999999999999,
SOLARINDS,EQ,1244.95,1280.0,1217.55,1272.85,1276.0,1223.4,107292,1.360974666E8,0020-01-29,2264,INE343H01029,62.450000000000045,62.450000000000045,
SOMANYCERA,EQ,213.7,215.9,209.45,210.0,210.3,210.8,96465,2.030662935E7,0020-01-29,1315,INE355A01028,6.450000000000017,6.450000000000017,
SOMATEX,EQ,3.2,3.35,3.2,3.35,3.35,3.35,1750,5675.0,0020-01-29,9,INE314C01013,0.1499999999999999,0.1499999999999999,
SOMICONVEY,EQ,15.9,15.9,14.8,15.45,15.45,15.8,255,3918.05,0020-01-29,35,INE323J01019,1.0999999999999996,1.0999999999999996,
SONAHISONA,SM,15.15,15.9,14.0,15.3,14.0,15.0,70000,1062500.0,0020-01-29,6,INE06MH01016,1.9000000000000004,1.9000000000000004,
SONAMCLOCK,SM,37.8,37.8,37.8,37.8,37.8,37.7,30000,1134000.0,0020-01-29,2,INE00LM01011,0.0,0.0,
SONATSOFTW,EQ,350.6,354.0,346.1,350.2,350.15,350.6,85825,3.00357103E7,0020-01-29,3335,INE269A01021,7.899999999999977,7.899999999999977,
SORILINFRA,EQ,127.45,127.45,117.9,119.2,119.1,122.15,60560,7370311.1,0020-01-29,1278,INE034H01016,9.549999999999997,9.549999999999997,
SOTL,EQ,888.85,892.0,877.65,881.0,880.2,877.15,397,351537.45,0020-01-29,203,INE035D01012,14.350000000000023,14.350000000000023,
SOUTHBANK,EQ,10.9,11.05,10.85,10.9,10.95,10.85,2858340,3.128534245E7,0020-01-29,3110,INE683A01023,0.20000000000000107,0.20000000000000107,
SOUTHWEST,EQ,18.9,19.5,18.9,19.3,19.5,19.0,39917,759776.45,0020-01-29,157,INE980Y01015,0.6000000000000014,0.6000000000000014,
SPAL,EQ,215.05,218.2,213.95,214.65,215.0,214.35,26421,5688392.6,0020-01-29,714,INE212I01016,4.25,4.25,
SPANDANA,EQ,1090.0,1130.0,1005.0,1034.2,1024.0,1093.7,178730,1.860226799E8,0020-01-29,13464,INE572J01011,125.0,125.0,
SPARC,EQ,201.9,204.4,196.4,201.35,201.5,200.7,945289,1.90215007E8,0020-01-29,12275,INE232I01014,8.0,8.0,
SPECIALITY,EQ,63.45,66.4,63.25,65.9,66.0,62.9,235230,1.542116635E7,0020-01-29,2374,INE247M01014,3.1500000000000057,3.1500000000000057,
SPENCERS,EQ,90.5,93.8,90.1,91.05,91.0,89.45,1207793,1.111769219E8,0020-01-29,10349,INE020801028,3.700000000000003,3.700000000000003,
SPENTEX,BE,0.35,0.35,0.3,0.3,0.3,0.35,33218,10124.65,0020-01-29,42,INE376C01020,0.04999999999999999,0.04999999999999999,
SPIC,EQ,22.55,22.55,21.9,22.0,22.0,22.4,36760,811043.6,0020-01-29,202,INE147A01011,0.6500000000000021,0.6500000000000021,
SPICEJET,EQ,100.15,100.75,98.7,98.9,98.7,99.8,747069,7.423005045E7,0020-01-29,6662,INE285B01017,2.049999999999997,2.049999999999997,
SPLIL,EQ,32.85,34.4,32.85,33.6,33.35,33.3,13095,441628.25,0020-01-29,178,INE978G01016,1.5499999999999972,1.5499999999999972,
SPMLINFRA,EQ,12.1,12.8,12.1,12.4,12.45,12.5,44863,559022.75,0020-01-29,173,INE937A01023,0.7000000000000011,0.7000000000000011,
SPTL,BE,1.05,1.15,1.05,1.1,1.15,1.1,804938,906302.5,0020-01-29,347,INE501W01021,0.09999999999999987,0.09999999999999987,
SPYL,BE,0.25,0.3,0.25,0.3,0.3,0.25,60154,16105.25,0020-01-29,34,INE268L01020,0.04999999999999999,0.04999999999999999,
SREEL,EQ,179.9,183.0,176.55,180.35,183.0,177.65,5432,974117.5,0020-01-29,386,INE099F01013,6.449999999999989,6.449999999999989,
SREIBNPNCD,NJ,861.0,861.0,861.0,861.0,861.0,861.0,149,128289.0,0020-01-29,2,INE881J07EL2,0.0,0.0,
SREIBNPNCD,NP,830.0,830.0,830.0,830.0,830.0,801.0,110,91300.0,0020-01-29,3,INE881J08581,0.0,0.0,
SREIBNPNCD,NR,786.8,786.8,786.8,786.8,786.8,767.8,39,30685.2,0020-01-29,3,INE881J08607,0.0,0.0,
SREIBNPNCD,NU,857.25,857.25,857.25,857.25,857.25,857.25,10,8572.5,0020-01-29,2,INE881J08631,0.0,0.0,
SREINFRA,EQ,10.5,10.5,10.1,10.15,10.3,10.35,409379,4220150.4,0020-01-29,633,INE872A01014,0.40000000000000036,0.40000000000000036,
SREINFRA,Y5,990.0,990.0,990.0,990.0,990.0,1000.0,150,148500.0,0020-01-29,4,INE872A07UF8,0.0,0.40000000000000036,
SREINFRA,Y8,905.0,905.0,865.0,867.0,867.0,871.1,441,394343.0,0020-01-29,8,INE872A07UI2,40.0,40.4,
SREINFRA,YH,960.0,960.0,958.99,958.99,958.99,920.0,110,105539.4,0020-01-29,3,INE872A07UO0,1.009999999999991,41.40999999999999,
SRF,EQ,3780.95,3803.85,3751.0,3766.3,3751.0,3764.85,283928,1.072659304E9,0020-01-29,24568,INE647A01010,52.84999999999991,52.84999999999991,
SRHHYPOLTD,EQ,120.0,124.0,118.8,119.35,118.85,120.0,9751,1195616.5,0020-01-29,163,INE917H01012,5.200000000000003,5.200000000000003,
SRIPIPES,EQ,190.25,202.0,187.5,199.7,201.0,186.1,171035,3.34647147E7,0020-01-29,3190,INE943C01027,14.5,14.5,
SRTRANSFIN,EQ,1087.0,1121.0,1084.8,1107.25,1110.0,1079.85,1311778,1.449910904E9,0020-01-29,46006,INE721A01013,36.200000000000045,36.200000000000045,
SRTRANSFIN,Y3,1119.6,1119.6,1090.0,1090.0,1090.0,1100.0,12,13309.6,0020-01-29,3,INE721A07GT7,29.59999999999991,65.79999999999995,
SRTRANSFIN,Y9,1067.0,1069.5,1065.0,1065.0,1065.0,1068.74,1049,1117357.55,0020-01-29,21,INE721A07HJ6,4.5,70.29999999999995,
SRTRANSFIN,YB,1021.06,1021.06,1020.0,1020.0,1020.0,1021.05,74,75505.44,0020-01-29,3,INE721A07HL2,1.0599999999999454,71.3599999999999,
SRTRANSFIN,YH,999.95,999.95,987.25,987.25,987.25,1002.8,27,26973.25,0020-01-29,3,INE721A07NT3,12.700000000000045,84.05999999999995,
SRTRANSFIN,YI,999.95,999.95,999.95,999.95,999.95,994.9,25,24998.75,0020-01-29,1,INE721A07NU1,0.0,84.05999999999995,
SRTRANSFIN,YJ,1022.0,1034.9,1022.0,1034.9,1034.9,1027.0,1125,1150130.0,0020-01-29,4,INE721A07NV9,12.900000000000091,96.96000000000004,
SRTRANSFIN,YK,1030.0,1033.9,1030.0,1033.9,1033.9,1027.96,225,231847.5,0020-01-29,2,INE721A07NW7,3.900000000000091,100.86000000000013,
SRTRANSFIN,YL,1065.0,1065.0,1035.0,1035.0,1035.0,1033.9,1073,1141182.85,0020-01-29,5,INE721A07NX5,30.0,130.86000000000013,
SRTRANSFIN,YM,1137.3,1137.3,1137.3,1137.3,1137.3,1132.8,25,28432.5,0020-01-29,1,INE721A07NY3,0.0,130.86000000000013,
SRTRANSFIN,YN,1139.59,1139.59,1139.05,1139.05,1139.05,1138.48,50,56966.0,0020-01-29,2,INE721A07NZ0,0.5399999999999636,131.4000000000001,
SRTRANSFIN,YO,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,0020-01-29,2,INE721A07OB9,0.0,131.4000000000001,
SRTRANSFIN,YP,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,0020-01-29,1,INE721A07OC7,0.0,131.4000000000001,
SRTRANSFIN,YQ,1015.8,1015.8,986.0,999.38,1000.0,1015.03,2240,2239362.25,0020-01-29,39,INE721A07OD5,29.799999999999955,161.20000000000005,
SRTRANSFIN,YR,1019.6,1019.6,998.39,998.39,998.39,1015.0,150,150791.5,0020-01-29,3,INE721A07OE3,21.210000000000036,182.41000000000008,
SRTRANSFIN,YS,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,25,25500.0,0020-01-29,1,INE721A07OF0,0.0,182.41000000000008,
SRTRANSFIN,YT,1112.75,1112.75,1090.0,1090.24,0.0,1096.0,275,300378.75,0020-01-29,7,INE721A07OG8,22.75,205.16000000000008,
SRTRANSFIN,YU,1111.95,1111.95,1111.95,1111.95,1111.95,1111.99,25,27798.75,0020-01-29,1,INE721A07OH6,0.0,205.16000000000008,
SRTRANSFIN,YV,999.0,999.95,990.0,991.0,991.0,999.0,121,120034.2,0020-01-29,5,INE721A07OM6,9.950000000000045,215.11000000000013,
SRTRANSFIN,YW,999.95,999.95,983.0,983.0,983.0,999.95,525,516578.35,0020-01-29,16,INE721A07ON4,16.950000000000045,232.06000000000017,
SRTRANSFIN,YX,985.0,985.0,959.55,965.0,965.1,985.0,6672,6435137.95,0020-01-29,233,INE721A07OO2,25.450000000000045,257.5100000000002,
SRTRANSFIN,YY,990.0,990.0,987.99,987.99,987.99,985.0,30,29691.97,0020-01-29,5,INE721A07OP9,2.009999999999991,259.5200000000002,
SRTRANSFIN,Z1,1084.88,1090.0,1062.75,1062.75,1062.75,1084.0,150,161781.75,0020-01-29,5,INE721A07OR5,27.25,286.7700000000002,
SRTRANSFIN,Z2,1089.25,1089.25,1089.25,1089.25,1089.25,1089.25,25,27231.25,0020-01-29,1,INE721A07OS3,0.0,286.7700000000002,
SRTRANSFIN,Z3,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,0020-01-29,1,INE721A07OY1,0.0,286.7700000000002,
SRTRANSFIN,Z4,999.95,999.95,999.95,999.95,999.95,999.95,28,27998.6,0020-01-29,2,INE721A07OZ8,0.0,286.7700000000002,
SRTRANSFIN,Z5,999.95,999.95,999.95,999.95,999.95,999.95,5,4999.75,0020-01-29,1,INE721A07PA8,0.0,286.7700000000002,
SRTRANSFIN,Z6,1036.15,1036.15,1035.0,1035.0,1035.0,1036.15,45,46603.75,0020-01-29,2,INE721A07PB6,1.150000000000091,287.9200000000003,
SRTRANSFIN,Z7,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1,1037.0,0020-01-29,1,INE721A07PC4,0.0,287.9200000000003,
SSINFRA,SM,12.45,12.7,12.45,12.55,12.7,12.15,6000,75450.0,0020-01-29,2,INE182Z01015,0.25,0.25,
SSWL,EQ,776.15,776.15,751.3,753.8,751.55,753.55,1280,965577.7,0020-01-29,127,INE802C01017,24.850000000000023,24.850000000000023,
STAMPEDE,EQ,0.45,0.45,0.35,0.4,0.45,0.4,186684,76349.8,0020-01-29,102,INE224E01028,0.10000000000000003,0.10000000000000003,
STAN,DR,56.0,59.45,55.5,57.0,57.0,57.5,1019,58025.65,0020-01-29,26,INE028L21018,3.950000000000003,3.950000000000003,
STAR,EQ,450.2,455.05,441.4,446.9,446.1,451.95,1026855,4.595776689E8,0020-01-29,14489,INE939A01011,13.650000000000034,13.650000000000034,
STARCEMENT,EQ,88.5,90.3,88.1,88.35,88.8,87.95,50339,4469813.65,0020-01-29,854,INE460H01021,2.200000000000003,2.200000000000003,
STARPAPER,EQ,130.0,130.0,122.85,124.2,124.4,129.15,135485,1.710422535E7,0020-01-29,3158,INE733A01018,7.150000000000006,7.150000000000006,
STCINDIA,EQ,47.8,48.75,46.65,47.6,47.8,47.75,14309,688005.0,0020-01-29,400,INE655A01013,2.1000000000000014,2.1000000000000014,
STEELCITY,EQ,36.5,36.5,35.3,35.8,36.1,35.7,1947,69868.2,0020-01-29,40,INE395H01011,1.2000000000000028,1.2000000000000028,
STEELXIND,BE,26.0,27.7,25.65,27.05,27.3,26.8,31458,849370.75,0020-01-29,71,INE503B01013,2.0500000000000007,2.0500000000000007,
STEL,EQ,68.8,70.85,68.2,68.7,69.2,69.1,6444,444463.25,0020-01-29,153,INE577L01016,2.6499999999999915,2.6499999999999915,
STERTOOLS,EQ,226.05,228.0,219.95,223.5,223.75,225.85,8340,1867451.9,0020-01-29,525,INE334A01023,8.050000000000011,8.050000000000011,
STINDIA,EQ,4.3,4.4,4.0,4.3,4.4,4.2,1002,4294.9,0020-01-29,9,INE090C01019,0.40000000000000036,0.40000000000000036,
STRTECH,EQ,130.9,131.6,127.2,129.1,128.5,130.0,784714,1.019078267E8,0020-01-29,8304,INE089C01029,4.3999999999999915,4.3999999999999915,
SUBCAPCITY,BE,8.4,8.4,8.4,8.4,8.4,8.8,92,772.8,0020-01-29,1,INE845C01016,0.0,0.0,
SUBEX,EQ,6.25,6.4,6.25,6.35,6.4,6.25,420239,2645216.95,0020-01-29,217,INE754A01014,0.15000000000000036,0.15000000000000036,
SUBROS,EQ,272.0,272.0,255.6,257.8,257.95,269.9,58688,1.52839616E7,0020-01-29,2972,INE287B01021,16.400000000000006,16.400000000000006,
SUDARSCHEM,EQ,476.2,485.0,475.6,477.4,475.6,475.1,103916,4.98409071E7,0020-01-29,4054,INE659A01023,9.399999999999977,9.399999999999977,
SUJANAUNI,BE,0.15,0.2,0.1,0.15,0.15,0.15,144332,20269.6,0020-01-29,46,INE216G01011,0.1,0.1,
SUMEETINDS,BE,1.85,1.85,1.8,1.8,1.8,1.85,12054,21798.7,0020-01-29,39,INE235C01010,0.050000000000000044,0.050000000000000044,
SUMICHEM,BE,221.2,221.2,211.15,221.2,221.2,210.7,411876,9.07071992E7,0020-01-29,2296,INE258G01013,10.049999999999983,10.049999999999983,
SUMIT,BE,18.9,18.9,17.2,18.0,18.0,18.0,1505,27219.35,0020-01-29,23,INE748Z01013,1.6999999999999993,1.6999999999999993,
SUMMITSEC,EQ,427.75,440.0,418.05,425.25,430.0,431.85,4428,1883571.6,0020-01-29,253,INE519C01017,21.94999999999999,21.94999999999999,
SUNCLAYLTD,EQ,2285.1,2297.65,2230.0,2252.05,2245.1,2284.55,497,1119084.6,0020-01-29,178,INE105A01035,67.65000000000009,67.65000000000009,
SUNDARAM,EQ,1.7,2.0,1.7,1.95,1.95,1.8,953411,1852124.15,0020-01-29,710,INE108E01023,0.30000000000000004,0.30000000000000004,
SUNDARMFIN,EQ,1660.0,1669.0,1631.75,1648.0,1650.0,1656.6,11622,1.910986975E7,0020-01-29,1918,INE660A01013,37.25,37.25,
SUNDARMHLD,EQ,69.55,75.0,69.3,69.65,69.95,69.1,32325,2284924.7,0020-01-29,325,INE202Z01029,5.700000000000003,5.700000000000003,
SUNDRMBRAK,EQ,328.95,328.95,315.0,318.4,319.0,318.55,2385,761667.0,0020-01-29,155,INE073D01013,13.949999999999989,13.949999999999989,
SUNDRMFAST,EQ,516.0,524.0,511.1,516.5,519.0,515.55,62272,3.21832942E7,0020-01-29,3831,INE387A01021,12.899999999999977,12.899999999999977,
SUNFLAG,EQ,40.7,41.2,39.55,40.1,40.2,39.35,202160,8160109.55,0020-01-29,1071,INE947A01014,1.6500000000000057,1.6500000000000057,
SUNPHARMA,EQ,454.85,456.75,449.45,450.1,450.45,452.9,3103817,1.405526082E9,0020-01-29,52139,INE044A01036,7.300000000000011,7.300000000000011,
SUNTECK,EQ,404.9,404.9,395.25,399.45,398.5,401.45,149545,5.98077143E7,0020-01-29,3465,INE805D01034,9.649999999999977,9.649999999999977,
SUNTV,EQ,493.25,498.0,488.0,492.1,490.3,493.25,1574731,7.742879689E8,0020-01-29,17130,INE424H01027,10.0,10.0,
SUPERHOUSE,EQ,96.6,97.4,90.0,93.7,93.2,96.3,12948,1207868.65,0020-01-29,302,INE712B01010,7.400000000000006,7.400000000000006,
SUPERSPIN,BE,3.7,3.7,3.55,3.65,3.65,3.7,1626,5928.65,0020-01-29,10,INE662A01027,0.15000000000000036,0.15000000000000036,
SUPPETRO,EQ,187.35,189.9,186.4,188.35,186.45,186.25,7471,1409331.15,0020-01-29,245,INE663A01017,3.5,3.5,
SUPRAJIT,EQ,202.0,205.0,201.25,203.15,201.85,203.9,38161,7772089.5,0020-01-29,3900,INE399C01030,3.75,3.75,
SUPREMEENG,SM,24.0,28.5,23.6,26.95,28.5,24.5,92000,2290200.0,0020-01-29,13,INE319Z01013,4.899999999999999,4.899999999999999,
SUPREMEIND,EQ,1359.9,1364.0,1340.3,1352.8,1354.05,1350.2,21498,2.90862554E7,0020-01-29,1745,INE195A01028,23.700000000000045,23.700000000000045,
SUPREMEINF,BE,22.25,22.25,22.25,22.25,22.25,21.2,3299,73402.75,0020-01-29,16,INE550H01011,0.0,0.0,
SURANASOL,BE,8.5,9.1,8.5,8.75,8.75,8.7,30072,263518.0,0020-01-29,81,INE272L01022,0.5999999999999996,0.5999999999999996,
SURANAT&P,EQ,4.55,4.55,4.0,4.0,4.0,4.1,22252,90962.8,0020-01-29,49,INE130B01031,0.5499999999999998,0.5499999999999998,
SUREVIN,SM,71.25,71.25,71.25,71.25,71.25,75.0,1000,71250.0,0020-01-29,1,INE082W01014,0.0,0.0,
SURYALAXMI,EQ,20.6,21.0,20.0,20.85,21.0,20.35,6605,136578.55,0020-01-29,79,INE713B01026,1.0,1.0,
SURYAROSNI,EQ,183.9,186.4,181.1,181.5,182.0,182.15,44582,8164280.25,0020-01-29,1093,INE335A01012,5.300000000000011,5.300000000000011,
SUTLEJTEX,EQ,35.45,35.5,34.1,34.65,34.9,34.15,8450,291150.05,0020-01-29,94,INE645H01027,1.3999999999999986,1.3999999999999986,
SUVEN,BE,21.2,21.2,21.2,21.2,21.2,20.2,1114,23616.8,0020-01-29,22,INE495B01038,0.0,0.0,
